,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1431,CHEMBL2179112,CCCCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,394.5550000000002,5.052100000000006,0.0,3.0,6.741841806659206
1432,CHEMBL2179111,CCCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,380.52800000000013,4.662000000000004,0.0,3.0,7.080398976215889
1433,CHEMBL2179110,CCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,366.50100000000003,4.271900000000004,0.0,3.0,7.924453038607469
1434,CHEMBL2179109,CC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,352.47400000000005,3.881800000000003,0.0,3.0,6.949233688766958
1435,CHEMBL2179108,CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,inactive,328.45200000000006,3.8784000000000027,0.0,3.0,4.742319025720416
1437,CHEMBL2208141,COc1cccc(-c2csc(-c3cccc(OC)c3)n2)c1,inactive,297.37899999999996,4.4943000000000035,0.0,4.0,4.301029127075886
1438,CHEMBL2208140,COc1cccc(-c2csc(-c3ccccc3)n2)c1,inactive,267.353,4.485700000000003,0.0,3.0,4.301029127075886
1439,CHEMBL2208131,COc1cccc(-c2nc(-c3ccccc3)cs2)c1,inactive,267.353,4.485700000000002,0.0,3.0,4.301029127075886
1440,CHEMBL2235953,O=C1/C(=C/c2cccc(OCCCn3ccnc3)c2)Cc2ccccc21,active,344.41400000000004,4.174600000000003,0.0,4.0,6.154839922348054
1443,CHEMBL2235950,COc1cc(/C=C2\Cc3ccccc3C2=O)ccc1OCCCn1ccnc1,active,374.44000000000017,4.183200000000003,0.0,5.0,6.259558355050234
1444,CHEMBL2282047,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3ccc(OCCCn4ccnc4)cc3)C[C@@H]12,inactive,498.66700000000026,6.446500000000007,0.0,5.0,4.924449389089342
1447,CHEMBL2312963,O=C1CCc2cc(C(c3ccncc3)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c2N1CC3,active,476.4200000000002,6.134700000000003,0.0,2.0,6.608888386297197
1448,CHEMBL2312962,Cc1cccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)c1,active,354.4530000000002,4.405520000000003,0.0,2.0,7.493494967595128
1449,CHEMBL2312961,O=C1CCc2cc(C(c3ccncc3)c3ccc(Cl)cc3)cc3c2N1CC3,active,374.87100000000015,4.750500000000004,0.0,2.0,7.258848401148215
1450,CHEMBL2312960,O=C1CCc2cc(C(c3ccncc3)c3cccc(Cl)c3)cc3c2N1CC3,active,374.87100000000015,4.750500000000003,0.0,2.0,7.718966632752273
1451,CHEMBL2312959,O=C1CCc2cc(C(c3ccncc3)c3ccc(F)cc3)cc3c2N1CC3,active,358.41600000000017,4.236200000000004,0.0,2.0,6.935167780261426
1452,CHEMBL2312958,O=C1CCc2cc(C(c3ccncc3)c3cccc(F)c3)cc3c2N1CC3,active,358.41600000000017,4.236200000000004,0.0,2.0,7.130181792020672
1453,CHEMBL2312957,COc1ccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,active,370.4520000000002,4.105700000000003,0.0,3.0,7.035740369803151
1454,CHEMBL2312956,COc1cccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)c1,active,370.4520000000002,4.105700000000003,0.0,3.0,7.228412519118745
1455,CHEMBL2312955,COc1ccccc1C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,active,370.4520000000002,4.105700000000003,0.0,3.0,7.090979145788844
1456,CHEMBL2312954,O=C1CCc2cc(C(c3ccccc3)c3ccncc3)cc3c2N1CC3,active,340.42600000000016,4.097100000000003,0.0,2.0,6.055467979008019
1457,CHEMBL2312953,O=C1CCc2cc(C(O)(c3ccccc3)c3ccncc3)cc3c2N1CC3,active,356.4250000000002,3.201100000000002,1.0,3.0,6.978397283971757
1458,CHEMBL2312952,O=C1CCc2cc(C(c3ccncc3)C3CCCCC3)cc3c2N1CC3,active,346.47400000000016,4.629100000000004,0.0,2.0,7.130181792020672
1459,CHEMBL2312951,CC(C)C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,active,306.4090000000001,3.704800000000003,0.0,2.0,6.051049389754452
1461,CHEMBL2312949,C=C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,active,276.339,2.9784000000000015,0.0,2.0,6.247874692702101
1464,CHEMBL2312972,O=C1CCc2cc(C(c3ccc(F)cc3)c3cccnc3)cc3c2N1CC3,active,358.41600000000017,4.236200000000004,0.0,2.0,6.853561864714226
1474,CHEMBL2333336,O=c1c2ccccc2oc2c(O)ccc(Cn3ccnc3)c12,active,292.294,2.8966000000000003,1.0,5.0,6.769295686387431
1475,CHEMBL2333335,O=c1c2ccccc2oc2c(OC3CCCC3)ccc(Cn3ccnc3)c12,active,360.413,4.512400000000003,0.0,5.0,6.5848596478041275
1476,CHEMBL2333334,O=c1c2ccccc2oc2c(OCC3CC3)ccc(Cn3ccnc3)c12,active,346.386,3.9798000000000027,0.0,5.0,6.247874692702101
1477,CHEMBL2333333,CCC(C)Oc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,active,348.4020000000001,4.368300000000004,0.0,5.0,6.240256632402275
1478,CHEMBL2333332,CC(C)CCOc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,active,362.4290000000001,4.615900000000004,0.0,5.0,6.077222658071202
1479,CHEMBL2333331,CC(C)Oc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,active,334.37500000000006,3.978200000000003,0.0,5.0,6.397831448621003
1482,CHEMBL2333328,O=c1c2ccccc2oc2c(-c3ccccc3)ccc(Cn3ccnc3)c12,active,352.3930000000001,4.858000000000004,0.0,4.0,6.522734004575147
1483,CHEMBL2333327,O=c1c2ccccc2oc2c(I)ccc(Cn3ccnc3)c12,active,402.1910000000001,3.795600000000003,0.0,4.0,6.337147766735204
1484,CHEMBL2333326,O=c1c2ccccc2oc2c(Cl)ccc(Cn3ccnc3)c12,active,310.74,3.844400000000003,0.0,4.0,6.318668294030834
1485,CHEMBL2336855,Clc1ccc(-n2c(Cn3ccnc3)cc3ccc(Cl)cc32)cc1,active,342.2290000000001,5.182100000000002,0.0,3.0,6.662480840153025
1486,CHEMBL2336854,Cc1ccc(-n2c(Cn3ccnc3)cc3ccc(Cl)cc32)cc1,active,321.8110000000001,4.837120000000003,0.0,3.0,6.628138197379105
1487,CHEMBL2336853,COc1ccc(-n2c(Cn3ccnc3)cc3ccc(Cl)cc32)cc1,active,337.81000000000006,4.537300000000004,0.0,4.0,6.691563652832348
1488,CHEMBL2336852,COc1ccc(-n2c(Cn3ccnc3)cc3ccc(OC)cc32)cc1,active,333.3910000000001,3.8925000000000027,0.0,5.0,6.953934269769312
1489,CHEMBL2336851,COc1ccc2cc(Cn3ccnc3)n(-c3ccc(C)cc3)c2c1,active,317.39200000000005,4.192320000000003,0.0,4.0,7.2401056259745005
1490,CHEMBL2336850,COc1ccc2cc(Cn3ccnc3)n(-c3ccc(C#N)cc3)c2c1,active,328.37500000000006,3.755580000000003,0.0,5.0,7.32771737521108
1491,CHEMBL2336849,COc1ccc2cc(Cn3ccnc3)n(-c3ccc(C(F)(F)F)cc3)c2c1,active,371.362,4.902700000000004,0.0,4.0,7.59074334796109
1492,CHEMBL2336848,COc1ccc2cc(Cn3ccnc3)n(-c3ccc(F)cc3)c2c1,active,321.3550000000001,4.023000000000003,0.0,4.0,7.309538106753822
1493,CHEMBL2336847,COc1ccc2cc(Cn3ccnc3)n(-c3ccccc3)c2c1,active,303.36500000000007,3.8839000000000032,0.0,4.0,8.198596289982644
1494,CHEMBL2336865,Cc1ccc2cc(Cn3ccnc3)n(-c3ccc(C#N)cc3)c2c1,active,312.3760000000001,4.055400000000003,0.0,4.0,7.566870482419515
1495,CHEMBL2336864,Cc1ccc2cc(Cn3ccnc3)n(-c3ccc(F)cc3)c2c1,active,305.35600000000005,4.322820000000003,0.0,3.0,7.244658816188452
1496,CHEMBL2336863,COc1ccc(-n2c(Cn3ccnc3)cc3ccc(C)cc32)cc1,active,317.39200000000005,4.192320000000003,0.0,4.0,6.857547959933659
1497,CHEMBL2336862,Cc1ccc(-n2c(Cn3ccnc3)cc3ccc(C)cc32)cc1,active,301.3930000000001,4.492140000000004,0.0,3.0,6.784864954519739
1498,CHEMBL2336861,Cc1ccc2cc(Cn3ccnc3)n(-c3ccccc3)c2c1,active,287.3660000000001,4.183720000000003,0.0,3.0,7.667763584508557
1499,CHEMBL2336860,c1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,active,273.33900000000006,3.875300000000003,0.0,3.0,7.77780395369828
1500,CHEMBL2336859,FC(F)(F)c1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,active,341.336,4.8941000000000034,0.0,3.0,8.298432014944073
1501,CHEMBL2336858,COc1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,active,303.36500000000007,3.8839000000000024,0.0,4.0,7.110922507349936
1502,CHEMBL2336857,Cc1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,active,287.3660000000001,4.183720000000003,0.0,3.0,6.82672629854742
1503,CHEMBL2336856,Fc1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,active,291.32900000000006,4.014400000000003,0.0,3.0,8.040481623027002
1504,CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,inactive,387.523,5.701700000000005,1.0,3.0,3.2757240484568637
1507,CHEMBL149791,CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,inactive,316.4,5.466900000000006,2.0,2.0,4.604147878428128
1509,CHEMBL2386285,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,359.469,5.098800000000003,2.0,3.0,7.114073660198569
1510,CHEMBL3350384,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,359.469,5.098800000000003,2.0,3.0,6.99012436628784
1529,CHEMBL2431527,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,inactive,320.42900000000003,2.735700000000002,3.0,4.0,4.962569517724608
1531,CHEMBL2431525,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,inactive,304.43000000000006,3.764900000000003,2.0,3.0,4.327901218034453
1532,CHEMBL2431524,C[C@]12CC[C@H]3[C@@H](CC[C@@]4(O)[C@@H](O)C(=O)CC[C@]34C)[C@@H]1CCC2=O,inactive,320.4290000000001,2.253,2.0,4.0,4.536105518595757
1533,CHEMBL2442766,COc1cccc(C2=CC(=O)c3ccc4c(c3=N2)=CC=N4)c1,active,288.306,2.0486,0.0,4.0,6.229074385361001
1536,CHEMBL2442763,COc1ccc(-c2cc(C(=O)O)c3ccc4[nH]ccc4c3n2)cc1,inactive,318.33200000000005,4.089900000000002,2.0,3.0,4.999995657076895
1537,CHEMBL2442762,CCn1ccc2c3c(Cn4cncn4)cc(-c4ccccc4)nc3ccc21,active,353.4290000000001,4.516200000000003,0.0,5.0,7.872895201635193
1538,CHEMBL2442761,COc1ccc(-c2cc(Cn3cncn3)c3ccc4[nH]ccc4c3n2)cc1,inactive,355.40100000000007,4.031500000000002,1.0,5.0,4.999995657076895
1539,CHEMBL2442760,CCn1ccc2c3c(Cn4ccnc4)cc(-c4ccccc4)nc3ccc21,active,352.4410000000001,5.121200000000004,0.0,4.0,8.494850021680094
1540,CHEMBL2442759,Cc1cc(Cn2ccnc2)c2ccc3[nH]ccc3c2n1,active,262.31600000000003,3.2693200000000013,1.0,3.0,8.214670164989233
1541,CHEMBL2442758,CCn1ccc2c3nc(-c4ccccc4)cc(Cn4ccnc4)c3ccc21,active,352.4410000000001,5.1212000000000035,0.0,4.0,8.267606240177031
1542,CHEMBL2442757,COc1ccc(-c2cc(Cn3ccnc3)c3ccc4[nH]ccc4c3n2)cc1,active,354.41300000000007,4.636500000000003,1.0,4.0,6.342848498099033
1543,CHEMBL2442756,c1ccc(-c2cc(Cn3ccnc3)c3ccc4[nH]ccc4c3n2)cc1,active,324.3870000000001,4.627900000000002,1.0,3.0,7.939302159646388
1544,CHEMBL2442755,CCn1ccc2c3c(CO)cc(-c4ccccc4)nc3ccc21,inactive,302.37700000000007,4.368700000000003,1.0,3.0,4.999995657076895
1546,CHEMBL2442753,CCn1ccc2c3nc(-c4ccccc4)cc(CO)c3ccc21,inactive,302.37700000000007,4.368700000000004,1.0,3.0,4.999995657076895
1547,CHEMBL2440145,COc1ccc(-c2cc(CO)c3ccc4[nH]ccc4c3n2)cc1,active,304.34900000000005,3.884000000000002,2.0,3.0,6.035221977977624
1549,CHEMBL2442771,CCOC(=O)c1cc(-c2ccccc2)nc2ccc3c(ccn3CC)c12,inactive,344.41400000000016,5.053100000000004,0.0,4.0,4.999995657076895
1550,CHEMBL2442770,CCOC(=O)c1cc(C)nc2c1ccc1[nH]ccc12,inactive,254.289,3.201220000000002,1.0,3.0,4.999995657076895
1551,CHEMBL2442769,CCOC(=O)c1cc(-c2ccccc2)nc2c1ccc1c2ccn1CC,inactive,344.41400000000016,5.053100000000004,0.0,4.0,4.999995657076895
1552,CHEMBL2442768,CCOC(=O)c1cc(-c2ccc(OC)cc2)nc2c1ccc1[nH]ccc12,inactive,346.386,4.568400000000003,1.0,4.0,4.999995657076895
1553,CHEMBL2442767,CCOC(=O)c1cc(-c2ccccc2)nc2c1ccc1[nH]ccc12,inactive,316.36000000000007,4.559800000000003,1.0,3.0,4.999995657076895
1554,CHEMBL3099735,O=C1/C(=C\c2ccncc2)C(c2ccccc2)n2cccc21,active,286.33400000000006,3.7524000000000024,0.0,3.0,6.18701983396052
1557,CHEMBL3099686,COC(=O)[C@]1(c2ccc(C#N)cc2Cl)CCc2cncn21,active,301.73299999999995,2.2709799999999998,0.0,5.0,7.300162274132754
1559,CHEMBL3105528,O=C1c2cc(F)ccc2OCC1c1cccnc1,active,243.237,2.5796,0.0,3.0,6.0968557295904615
1560,CHEMBL3105527,O=C1c2cccc(F)c2OCC1c1cccnc1,inactive,243.237,2.5796,0.0,3.0,4.173276832596793
1562,CHEMBL3105524,O=C1c2c(ccc3ccccc23)OCC1c1ccc(Oc2ccccc2)cc1,inactive,366.41600000000005,5.991000000000003,0.0,3.0,3.721246170471188
1563,CHEMBL3105522,O=C1c2ccccc2OCC1c1cc(F)cc(F)c1,inactive,260.2389999999999,3.3237000000000023,0.0,2.0,4.698967832869038
1564,CHEMBL3105521,O=C1c2ccccc2OCC1c1ccc(F)cc1,inactive,242.24899999999997,3.1846000000000014,0.0,2.0,4.481484744080222
1565,CHEMBL3105520,O=C1c2ccccc2OCC1c1cccc(F)c1,inactive,242.24899999999997,3.1846000000000014,0.0,2.0,4.45593071481012
1566,CHEMBL3105519,O=C1c2ccccc2OCC1c1ccccc1F,inactive,242.24899999999997,3.1846000000000014,0.0,2.0,4.619786948731822
1567,CHEMBL3105517,O=C1c2cccc(F)c2OCC1c1ccccc1,inactive,242.249,3.1846000000000014,0.0,2.0,4.823905845657424
1570,CHEMBL399910,O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,active,256.257,2.804300000000002,2.0,4.0,6.045709238298873
1571,CHEMBL53343,COc1c(C)c(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,inactive,298.3380000000001,3.724140000000003,1.0,4.0,4.903086512649986
1572,CHEMBL3134111,COc1c(C)c(OC)c2c(c1C)O[C@H](c1ccccc1)C[C@H]2O,inactive,314.38100000000003,3.877840000000003,1.0,4.0,4.970612163506823
1573,CHEMBL3134115,COc1cc(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,active,284.31100000000004,3.415720000000001,1.0,4.0,6.2217763732339035
1575,CHEMBL3134114,COc1c(C)c(O)c(C=O)c2c1[C@H](OC)C[C@@H](c1ccccc1)O2,active,328.364,3.7330200000000024,1.0,5.0,6.823619307756729
1576,CHEMBL3134112,COc1cc(O)c(C=O)c2c1[C@H](OC)C[C@@H](c1ccccc1)O2,active,314.337,3.4246000000000025,1.0,5.0,7.045275209020937
1577,CHEMBL3134109,COc1cc(O)c(C=O)c2c1[C@H](O)C[C@@H](c1ccccc1)O2,active,300.31,2.770500000000001,2.0,5.0,7.396855627379818
1578,CHEMBL3134113,COc1c(C)c(O)c(C=O)c2c1[C@H](O)C[C@@H](c1ccccc1)O2,active,314.337,3.078920000000001,2.0,5.0,7.096367483915762
1579,CHEMBL3134228,COc1ccc2c(c1)N[C@H]1c3ccc(O)cc3OC[C@@H]21,inactive,269.3,3.0436000000000005,2.0,4.0,3.5228786005155346
1581,CHEMBL3219070,O=c1c2ccccc2[nH]c2c(Cn3ccnc3)cccc12,active,275.31100000000004,2.9261000000000017,1.0,3.0,7.838631997765025
1582,CHEMBL3219600,COc1ccc2c(c1)C(=O)/C(=C/c1c[nH]cn1)CC2,active,254.289,2.6308000000000007,1.0,3.0,7.386158178123931
1584,CHEMBL934,CC(C)(C(=O)c1cccnc1)c1cccnc1,active,226.279,2.637100000000001,0.0,3.0,10.0
1585,CHEMBL3359965,O=C(Cn1ccnc1)c1ccc(OCc2cccnc2)cc1,inactive,293.32599999999996,2.740000000000001,0.0,5.0,4.497394009380639
1591,CHEMBL3359959,O=C(Cn1ccnc1)c1cccc(OCc2ccccc2)c1,inactive,292.33799999999997,3.3450000000000015,0.0,4.0,4.757853790507584
1592,CHEMBL3359958,COc1cc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc(OC)c1OC,active,422.43700000000024,3.6426000000000025,0.0,8.0,6.457050151185821
1593,CHEMBL3359957,COc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1OC,active,392.4110000000002,3.634000000000002,0.0,7.0,6.351542405717478
1594,CHEMBL3359956,O=c1cc(Cn2ccnc2)c2ccc(OCCc3ccccc3)cc2o1,active,346.386,3.6593000000000027,0.0,5.0,6.194431182451444
1595,CHEMBL3359955,CC(C)Oc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,active,390.4390000000001,4.4040000000000035,0.0,6.0,6.233512793760306
1596,CHEMBL3359954,CCCOc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,active,390.4390000000001,4.405600000000003,0.0,6.0,6.321390583441074
1597,CHEMBL3359953,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2o1,active,377.3560000000001,3.525000000000002,0.0,7.0,6.412176828681045
1598,CHEMBL3359952,COc1cccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,active,362.3850000000001,3.6254000000000017,0.0,6.0,6.260348556290623
1599,CHEMBL3315157,CC1=C(O)C(=O)C[C@]2(C)[C@H]3CCc4cocc4[C@]3(CO)CCC12O,inactive,332.39600000000013,2.4081000000000006,3.0,5.0,4.463440294946346
1600,CHEMBL3407539,C[C@]12C=CC(=O)C=C1C(CO)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,312.40900000000005,3.001900000000002,1.0,3.0,6.0087296108049
1601,CHEMBL3407538,C=C1C[C@H]2[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C=CC(=O)C=C12,active,298.42600000000004,3.8213000000000026,1.0,2.0,6.601886308269497
1603,CHEMBL3407536,C[C@]12C=CC(=O)C=C1[C@@]1(CO1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,312.40900000000005,3.242300000000002,0.0,3.0,6.136617651559212
1604,CHEMBL3415152,Fc1cc2c(cc1-c1cccnc1)CCc1nncn1-2,inactive,266.279,2.567,0.0,4.0,4.999995657076895
1605,CHEMBL3415153,Fc1cc(-c2cccnc2)cc2c1-n1cnnc1CC2,inactive,266.279,2.567,0.0,4.0,4.999995657076895
1606,CHEMBL3415154,Cc1nnc2n1-c1cc(F)c(-c3cccnc3)cc1CC2,inactive,280.3060000000001,2.875420000000001,0.0,4.0,4.999995657076895
1607,CHEMBL3415155,Cc1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,280.3060000000001,2.875420000000001,0.0,4.0,4.999995657076895
1608,CHEMBL3415156,CCc1nnc2n1-c1cc(F)c(-c3cccnc3)cc1CC2,inactive,294.3330000000001,3.1294000000000013,0.0,4.0,4.999995657076895
1609,CHEMBL3415157,CCc1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,294.3330000000001,3.1294000000000013,0.0,4.0,4.999995657076895
1610,CHEMBL3415158,CC(C)c1nnc2n1-c1cc(F)c(-c3cccnc3)cc1CC2,inactive,308.3600000000001,3.690400000000002,0.0,4.0,4.999995657076895
1611,CHEMBL3415159,CC(C)c1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,308.3600000000001,3.690400000000002,0.0,4.0,4.999995657076895
1612,CHEMBL3415160,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(-c3ccccc3)n1-2,inactive,342.377,4.2340000000000035,0.0,4.0,4.999995657076895
1613,CHEMBL3415161,Fc1cc(-c2cccnc2)cc2c1-n1c(nnc1-c1ccccc1)CC2,inactive,342.37700000000007,4.234000000000003,0.0,4.0,4.999995657076895
1614,CHEMBL3415162,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(Cc3ccccc3)n1-2,inactive,356.40400000000005,4.1578000000000035,0.0,4.0,4.999995657076895
1615,CHEMBL3415163,O=C(c1ccccc1)c1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,370.38700000000006,3.798000000000002,0.0,5.0,4.999995657076895
1616,CHEMBL3415164,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(-c3ccncc3)n1-2,inactive,343.365,3.629000000000003,0.0,5.0,4.999995657076895
1617,CHEMBL3415165,Fc1cc(-c2cccnc2)cc2c1-n1c(nnc1-c1ccncc1)CC2,inactive,343.36500000000007,3.6290000000000022,0.0,5.0,4.999995657076895
1618,CHEMBL3415166,COc1cncc(-c2cc(F)c3c(c2)CCc2nnc(C)n2-3)c1,inactive,310.332,2.8840200000000014,0.0,5.0,4.999995657076895
1619,CHEMBL3415167,Cc1nnc2n1-c1c(F)cc(-c3cncc(C(C)O)c3)cc1CC2,inactive,324.35900000000015,2.928720000000001,1.0,5.0,4.999995657076895
1620,CHEMBL3415168,CC(=O)c1cncc(-c2cc(F)c3c(c2)CCc2nnc(C)n2-3)c1,inactive,322.343,3.0780200000000013,0.0,5.0,4.999995657076895
1621,CHEMBL3415169,Cc1nnc2n1-c1c(F)cc(-c3cncc(C(F)(F)F)c3)cc1CC2,inactive,348.3030000000001,3.8942200000000025,0.0,4.0,4.999995657076895
1622,CHEMBL3415170,Cc1nnc2n1-c1c(F)cc(-c3cncc(C#N)c3)cc1CC2,inactive,305.31600000000014,2.7471000000000005,0.0,5.0,4.999995657076895
1623,CHEMBL2331699,Cc1nnc2n1-c1c(F)cc(-c3cncc(F)c3)cc1CC2,inactive,298.2960000000001,3.014520000000001,0.0,4.0,4.999995657076895
1624,CHEMBL3415171,Cc1nnc2n1-c1c(F)cc(-c3cncc(-c4ccccc4)c3)cc1CC2,inactive,356.40400000000017,4.5424200000000035,0.0,4.0,4.999995657076895
1625,CHEMBL3415172,Cc1nnc2n1-c1c(F)cc(-c3cncc4ccccc34)cc1CC2,inactive,330.36600000000016,4.028620000000003,0.0,4.0,4.999995657076895
1626,CHEMBL3313969,Cc1ccncc1-c1cc(F)c2c(c1)CCc1nnc(C)n1-2,inactive,294.33299999999997,3.183840000000002,0.0,4.0,4.999995657076895
1627,CHEMBL3415173,Cc1c(F)cncc1-c1cc(F)c2c(c1)CCc1nnc(C)n1-2,inactive,312.323,3.322940000000002,0.0,4.0,4.999995657076895
1628,CHEMBL3415174,Fc1cncc(-c2cc(F)c3c(c2)CCc2nncn2-3)c1,inactive,284.26899999999995,2.706100000000001,0.0,4.0,4.999995657076895
1629,CHEMBL3415175,Cc1c(F)cncc1-c1cc(F)c2c(c1)CCc1nncn1-2,inactive,298.29599999999994,3.014520000000002,0.0,4.0,4.999995657076895
1632,CHEMBL3421765,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCc2ccccc2)c1,active,306.32099999999997,4.235800000000002,0.0,4.0,6.835349784065703
1633,CHEMBL3421766,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCCc2ccccc2)c1,active,320.34799999999996,4.278300000000002,0.0,4.0,7.124360062995832
1634,CHEMBL3421767,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCCCc2ccccc2)c1,active,334.375,4.668400000000003,0.0,4.0,6.862962545210487
1639,CHEMBL3421779,N#Cc1ccc(-c2cccnc2)c(OCCc2ccccc2)c1,active,300.36099999999993,4.241780000000002,0.0,3.0,6.782252926737207
1641,CHEMBL3421785,O=[N+]([O-])c1ccc(Cc2cccnc2)c(OCCc2ccccc2)c1,active,334.375,4.202100000000002,0.0,4.0,6.892450870255313
1642,CHEMBL3421786,O=[N+]([O-])c1ccc(Cc2ccncc2)c(OCCc2ccccc2)c1,active,334.375,4.202100000000003,0.0,4.0,6.803823814960027
1643,CHEMBL3421764,Nc1ccc(-c2cccnc2)c(OCc2ccccc2)c1,active,276.339,3.9098000000000024,1.0,3.0,6.349595330131968
1644,CHEMBL3422044,NCCOc1ccc(/C(=C(\Cn2cnnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,412.49300000000005,3.980500000000003,2.0,6.0,6.155460697870992
1645,CHEMBL3422043,NCCOc1ccc(/C(=C(/Cn2cnnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,412.49300000000005,3.980500000000003,2.0,6.0,6.14563322195913
1646,CHEMBL3422042,NCCOc1ccc(/C(=C(\Cn2cncn2)c2ccccc2)c2ccc(O)cc2)cc1,active,412.49300000000005,3.980500000000003,2.0,6.0,6.759201228882668
1647,CHEMBL3422041,NCCOc1ccc(/C(=C(\Cn2ccnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,411.50500000000005,4.585500000000004,2.0,5.0,7.769551078621726
1648,CHEMBL3422040,N#CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,370.45200000000006,4.602480000000003,2.0,4.0,7.309803919971486
1650,CHEMBL3422038,CC(C)/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,373.49600000000004,5.344800000000004,2.0,3.0,6.483993769613952
1651,CHEMBL3422037,CCC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,373.49600000000004,5.4889000000000046,2.0,3.0,6.583193128177055
1652,CHEMBL3422036,NCCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccc(O)cc2)cc1,active,393.91400000000004,5.317700000000005,2.0,3.0,6.844360366240224
1653,CHEMBL3422035,C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,345.442,4.708700000000003,2.0,3.0,6.472241247479028
